reading_id,city,region,date,aqi,pm25,pm10
8589,Chennai,South,2026-06-11,52.7,37.7,40.0
8590,Chennai,South,2026-06-12,43.2,23.1,26.9
8591,Chennai,South,2026-06-13,59.7,38.3,55.5
8592,Chennai,South,2026-06-14,24.5,15.1,27.7
8593,Chennai,South,2026-06-15,35.9,21.6,33.8
8594,Chennai,South,2026-06-16,49.9,31.4,40.3
8595,Chennai,South,2026-06-17,40.8,22.2,25.3
8596,Chennai,South,2026-06-18,47.2,26.7,36.0
8597,Chennai,South,2026-06-19,42.7,22.4,36.6
8598,Chennai,South,2026-06-20,47.9,23.8,50.3
8599,Chennai,South,2026-06-21,49.0,28.2,38.6
8600,Chennai,South,2026-06-22,45.6,26.1,43.6
8601,Chennai,South,2026-06-23,34.8,25.0,24.4
8602,Chennai,South,2026-06-24,66.4,33.1,53.1
8603,Chennai,South,2026-06-25,38.0,23.2,34.0
8604,Chennai,South,2026-06-26,62.2,34.2,60.2
8605,Chennai,South,2026-06-27,38.7,21.6,26.5
8606,Chennai,South,2026-06-28,75.8,41.9,61.3
8607,Chennai,South,2026-06-29,42.4,23.6,32.5
8608,Chennai,South,2026-06-30,37.7,20.9,21.8
8609,Chennai,South,2026-07-01,28.0,18.8,26.1
8610,Chennai,South,2026-07-02,46.6,21.6,43.8
8611,Chennai,South,2026-07-03,56.1,33.2,56.5
8612,Chennai,South,2026-07-04,47.4,28.0,40.9
8613,Chennai,South,2026-07-05,39.0,21.8,37.9
8614,Chennai,South,2026-07-06,38.4,19.4,37.3
8615,Chennai,South,2026-07-07,43.7,26.7,32.9
8616,Chennai,South,2026-07-08,45.0,23.5,37.6
8617,Chennai,South,2026-07-09,36.7,25.7,32.5
8618,Chennai,South,2026-07-10,41.1,28.1,30.2
8619,Chennai,South,2026-07-11,39.0,24.4,35.3
8620,Chennai,South,2026-07-12,48.9,28.9,43.0
8621,Chennai,South,2026-07-13,36.4,25.9,39.2
8622,Chennai,South,2026-07-14,57.1,28.5,45.7
8623,Chennai,South,2026-07-15,60.3,30.9,49.6
8624,Chennai,South,2026-07-16,44.2,23.0,38.6
8625,Chennai,South,2026-07-17,21.1,8.8,8.0
8626,Chennai,South,2026-07-18,44.1,26.1,33.2
8627,Chennai,South,2026-07-19,47.8,28.2,44.7
8628,Chennai,South,2026-07-20,46.3,26.6,48.2
8629,Chennai,South,2026-07-21,45.3,28.5,37.1
8630,Chennai,South,2026-07-22,37.3,19.8,44.0
8631,Chennai,South,2026-07-23,19.6,12.4,11.3
8632,Chennai,South,2026-07-24,32.6,13.0,28.6
8633,Chennai,South,2026-07-25,49.0,24.6,50.2
8634,Chennai,South,2026-07-26,24.8,17.2,17.7
8635,Chennai,South,2026-07-27,,,
8636,Chennai,South,2026-07-28,40.0,15.1,32.3
8637,Chennai,South,2026-07-29,44.2,14.2,39.4
8638,Chennai,South,2026-07-30,61.5,28.1,59.4
8639,Chennai,South,2026-07-31,37.5,20.8,27.4
8640,Chennai,South,2026-08-01,22.5,5.4,28.6
8641,Chennai,South,2026-08-02,34.7,27.1,24.5
8642,Chennai,South,2026-08-03,41.4,25.4,28.6
8643,Chennai,South,2026-08-04,56.3,34.7,55.5
8644,Chennai,South,2026-08-05,45.1,26.4,32.5
8645,Chennai,South,2026-08-06,64.2,39.2,51.9
8646,Chennai,South,2026-08-07,66.0,33.5,61.0
8647,Chennai,South,2026-08-08,56.8,34.4,40.9
8648,Chennai,South,2026-08-09,29.7,16.4,26.8
8649,Chennai,South,2026-08-10,54.3,29.4,29.0
8650,Chennai,South,2026-08-11,34.1,19.1,17.3
8651,Chennai,South,2026-08-12,41.9,32.9,35.1
8652,Chennai,South,2026-08-13,36.3,22.7,24.5
8653,Chennai,South,2026-08-14,41.1,22.8,23.2
8654,Chennai,South,2026-08-15,52.3,28.7,44.5
8655,Chennai,South,2026-08-16,39.7,24.6,33.0
8656,Chennai,South,2026-08-17,30.8,18.1,26.8
8657,Chennai,South,2026-08-18,31.9,16.2,36.7
8658,Chennai,South,2026-08-19,33.3,18.6,28.9
8659,Bengaluru,South,2024-01-01,52.6,23.2,48.2
8660,Bengaluru,South,2024-01-02,65.8,33.9,53.3
8661,Bengaluru,South,2024-01-03,55.3,39.6,46.7
8662,Bengaluru,South,2024-01-04,55.5,27.9,49.2
8663,Bengaluru,South,2024-01-05,50.5,24.4,40.7
8664,Bengaluru,South,2024-01-06,51.4,26.0,49.3
8665,Bengaluru,South,2024-01-07,64.8,34.8,53.8
8666,Bengaluru,South,2024-01-08,83.5,41.6,64.2
8667,Bengaluru,South,2024-01-09,58.7,27.3,54.8
8668,Bengaluru,South,2024-01-10,75.7,38.9,65.4
8669,Bengaluru,South,2024-01-11,70.3,38.7,49.5
8670,Bengaluru,South,2024-01-12,84.7,43.4,64.8
8671,Bengaluru,South,2024-01-13,,,
8672,Bengaluru,South,2024-01-14,60.1,35.3,44.3
8673,Bengaluru,South,2024-01-15,73.0,41.9,59.1
8674,Bengaluru,South,2024-01-16,57.4,28.6,44.7
8675,Bengaluru,South,2024-01-17,80.1,49.1,72.5
8676,Bengaluru,South,2024-01-18,52.1,28.3,38.4
8677,Bengaluru,South,2024-01-19,64.4,35.9,61.6
8678,Bengaluru,South,2024-01-20,75.9,44.0,62.5
8679,Bengaluru,South,2024-01-21,88.4,46.7,76.6
8680,Bengaluru,South,2024-01-22,68.1,34.8,60.6
8681,Bengaluru,South,2024-01-23,71.6,35.6,64.5
8682,Bengaluru,South,2024-01-24,85.0,48.4,69.2
8683,Bengaluru,South,2024-01-25,88.1,51.5,80.0
8684,Bengaluru,South,2024-01-26,73.9,40.3,55.7
8685,Bengaluru,South,2024-01-27,60.5,31.9,51.1
8686,Bengaluru,South,2024-01-28,65.9,38.6,56.9
8687,Bengaluru,South,2024-01-29,54.9,27.4,46.6
8688,Bengaluru,South,2024-01-30,53.2,23.2,39.9
8689,Bengaluru,South,2024-01-31,58.6,40.3,44.4
8690,Bengaluru,South,2024-02-01,58.1,32.1,52.8
8691,Bengaluru,South,2024-02-02,65.9,38.3,55.7
8692,Bengaluru,South,2024-02-03,63.7,31.7,66.0
8693,Bengaluru,South,2024-02-04,68.8,34.7,58.5
8694,Bengaluru,South,2024-02-05,61.4,33.8,50.8
8695,Bengaluru,South,2024-02-06,57.0,25.4,33.9
8696,Bengaluru,South,2024-02-07,50.9,31.0,42.7
8697,Bengaluru,South,2024-02-08,70.1,30.6,58.3
8698,Bengaluru,South,2024-02-09,68.7,34.1,54.0
8699,Bengaluru,South,2024-02-10,54.6,28.8,46.0
8700,Bengaluru,South,2024-02-11,45.6,18.5,39.3
8701,Bengaluru,South,2024-02-12,52.0,27.1,53.8
8702,Bengaluru,South,2024-02-13,54.2,27.0,36.4
8703,Bengaluru,South,2024-02-14,67.8,36.1,42.2
8704,Bengaluru,South,2024-02-15,50.7,28.7,36.0
8705,Bengaluru,South,2024-02-16,84.0,50.4,69.2
8706,Bengaluru,South,2024-02-17,60.8,33.5,48.6
8707,Bengaluru,South,2024-02-18,79.8,45.8,59.6
8708,Bengaluru,South,2024-02-19,77.7,39.7,67.1
8709,Bengaluru,South,2024-02-20,64.3,39.7,48.9
8710,Bengaluru,South,2024-02-21,54.5,26.4,43.9
8711,Bengaluru,South,2024-02-22,,,
8712,Bengaluru,South,2024-02-23,52.7,28.6,34.2
8713,Bengaluru,South,2024-02-24,71.9,40.6,61.1
8714,Bengaluru,South,2024-02-25,80.4,55.1,68.0
8715,Bengaluru,South,2024-02-26,53.1,25.1,31.6
8716,Bengaluru,South,2024-02-27,61.3,36.8,46.1
8717,Bengaluru,South,2024-02-28,60.7,36.0,44.4
8718,Bengaluru,South,2024-02-29,53.0,29.3,43.2
8719,Bengaluru,South,2024-03-01,,,
8720,Bengaluru,South,2024-03-02,38.3,23.3,29.5
8721,Bengaluru,South,2024-03-03,45.4,22.7,31.0
8722,Bengaluru,South,2024-03-04,61.5,29.5,56.3
8723,Bengaluru,South,2024-03-05,79.4,44.1,71.0
8724,Bengaluru,South,2024-03-06,77.0,48.4,59.0
8725,Bengaluru,South,2024-03-07,62.4,36.3,57.0
8726,Bengaluru,South,2024-03-08,58.5,28.4,54.7
8727,Bengaluru,South,2024-03-09,43.3,16.9,30.6
8728,Bengaluru,South,2024-03-10,54.1,30.2,47.0
8729,Bengaluru,South,2024-03-11,67.3,42.2,63.4
8730,Bengaluru,South,2024-03-12,49.6,27.8,41.5
8731,Bengaluru,South,2024-03-13,45.3,27.9,35.2
8732,Bengaluru,South,2024-03-14,42.5,24.6,38.7
8733,Bengaluru,South,2024-03-15,65.1,40.3,50.5
8734,Bengaluru,South,2024-03-16,54.4,27.1,55.5
8735,Bengaluru,South,2024-03-17,59.0,31.6,47.0
8736,Bengaluru,South,2024-03-18,70.8,37.3,57.0
8737,Bengaluru,South,2024-03-19,85.7,47.3,74.4
8738,Bengaluru,South,2024-03-20,55.2,25.4,46.9
8739,Bengaluru,South,2024-03-21,61.2,38.5,52.2
8740,Bengaluru,South,2024-03-22,,,
8741,Bengaluru,South,2024-03-23,,,
8742,Bengaluru,South,2024-03-24,65.1,35.7,61.0
8743,Bengaluru,South,2024-03-25,45.2,28.2,43.1
8744,Bengaluru,South,2024-03-26,69.9,40.8,62.7
8745,Bengaluru,South,2024-03-27,,,
8746,Bengaluru,South,2024-03-28,67.4,34.8,55.6
8747,Bengaluru,South,2024-03-29,62.5,31.6,53.6
8748,Bengaluru,South,2024-03-30,59.6,32.2,56.6
8749,Bengaluru,South,2024-03-31,39.2,19.5,41.7
8750,Bengaluru,South,2024-04-01,47.6,27.7,41.6
8751,Bengaluru,South,2024-04-02,30.9,17.7,26.7
8752,Bengaluru,South,2024-04-03,46.0,25.8,34.6
8753,Bengaluru,South,2024-04-04,67.3,30.1,45.8
8754,Bengaluru,South,2024-04-05,47.3,21.4,49.3
8755,Bengaluru,South,2024-04-06,34.2,22.1,20.9
8756,Bengaluru,South,2024-04-07,37.4,25.7,39.8
8757,Bengaluru,South,2024-04-08,30.8,10.0,34.2
8758,Bengaluru,South,2024-04-09,41.2,23.8,37.2
8759,Bengaluru,South,2024-04-10,57.1,32.2,51.1
8760,Bengaluru,South,2024-04-11,37.8,15.1,25.3
8761,Bengaluru,South,2024-04-12,45.8,28.5,30.8
8762,Bengaluru,South,2024-04-13,34.2,19.4,29.4
8763,Bengaluru,South,2024-04-14,55.2,29.2,49.8
8764,Bengaluru,South,2024-04-15,35.0,11.6,42.0
8765,Bengaluru,South,2024-04-16,36.3,18.0,39.3
8766,Bengaluru,South,2024-04-17,66.9,41.7,55.1
8767,Bengaluru,South,2024-04-18,37.5,21.0,32.0
8768,Bengaluru,South,2024-04-19,50.3,32.5,42.1
8769,Bengaluru,South,2024-04-20,36.7,17.7,27.8
8770,Bengaluru,South,2024-04-21,36.1,18.0,38.7
8771,Bengaluru,South,2024-04-22,59.6,36.2,47.0
8772,Bengaluru,South,2024-04-23,33.0,20.2,30.7
8773,Bengaluru,South,2024-04-24,41.4,20.9,31.9
8774,Bengaluru,South,2024-04-25,54.7,26.9,45.0
8775,Bengaluru,South,2024-04-26,22.0,10.9,20.8
8776,Bengaluru,South,2024-04-27,41.9,16.1,35.2
8777,Bengaluru,South,2024-04-28,42.7,28.8,35.3
8778,Bengaluru,South,2024-04-29,64.1,34.3,50.9
8779,Bengaluru,South,2024-04-30,43.1,24.5,36.6
8780,Bengaluru,South,2024-05-01,40.9,18.9,35.9
8781,Bengaluru,South,2024-05-02,49.6,26.9,39.9
8782,Bengaluru,South,2024-05-03,41.7,19.2,36.3
8783,Bengaluru,South,2024-05-04,55.1,34.6,44.8
8784,Bengaluru,South,2024-05-05,36.7,15.9,34.0
8785,Bengaluru,South,2024-05-06,42.3,23.9,34.2
8786,Bengaluru,South,2024-05-07,36.6,17.2,19.5
8787,Bengaluru,South,2024-05-08,,,
8788,Bengaluru,South,2024-05-09,54.2,29.0,38.7
8789,Bengaluru,South,2024-05-10,47.0,24.3,46.3
8790,Bengaluru,South,2024-05-11,40.3,21.6,39.2
8791,Bengaluru,South,2024-05-12,52.7,25.4,42.0
8792,Bengaluru,South,2024-05-13,37.7,22.0,30.5
8793,Bengaluru,South,2024-05-14,48.6,26.9,44.2
8794,Bengaluru,South,2024-05-15,28.6,18.0,33.9
8795,Bengaluru,South,2024-05-16,55.2,35.1,43.0
8796,Bengaluru,South,2024-05-17,55.4,31.4,45.9
8797,Bengaluru,South,2024-05-18,76.6,38.0,71.3
8798,Bengaluru,South,2024-05-19,,,
8799,Bengaluru,South,2024-05-20,53.3,33.8,44.5
8800,Bengaluru,South,2024-05-21,45.4,21.4,42.3
8801,Bengaluru,South,2024-05-22,54.2,26.5,49.6
8802,Bengaluru,South,2024-05-23,34.0,23.2,29.6
8803,Bengaluru,South,2024-05-24,33.7,18.9,33.8
8804,Bengaluru,South,2024-05-25,54.5,31.4,40.0
8805,Bengaluru,South,2024-05-26,39.8,28.4,34.5
8806,Bengaluru,South,2024-05-27,57.1,31.1,54.8
8807,Bengaluru,South,2024-05-28,37.3,20.5,36.7
8808,Bengaluru,South,2024-05-29,62.9,35.2,62.0
8809,Bengaluru,South,2024-05-30,51.2,29.5,40.9
8810,Bengaluru,South,2024-05-31,44.2,20.1,39.5
8811,Bengaluru,South,2024-06-01,27.8,16.2,20.7
8812,Bengaluru,South,2024-06-02,31.3,26.7,26.3
8813,Bengaluru,South,2024-06-03,37.6,22.7,24.5
8814,Bengaluru,South,2024-06-04,36.5,14.2,37.3
8815,Bengaluru,South,2024-06-05,24.9,11.7,17.4
8816,Bengaluru,South,2024-06-06,15.0,8.0,10.8
8817,Bengaluru,South,2024-06-07,46.3,26.6,32.2
8818,Bengaluru,South,2024-06-08,45.0,23.5,41.1
8819,Bengaluru,South,2024-06-09,35.4,17.2,19.7
8820,Bengaluru,South,2024-06-10,15.0,6.2,18.0
8821,Bengaluru,South,2024-06-11,36.5,23.0,21.9
8822,Bengaluru,South,2024-06-12,15.0,8.7,8.0
8823,Bengaluru,South,2024-06-13,41.2,23.1,41.5
8824,Bengaluru,South,2024-06-14,,,
8825,Bengaluru,South,2024-06-15,19.8,17.6,9.5
8826,Bengaluru,South,2024-06-16,33.4,14.7,18.8
8827,Bengaluru,South,2024-06-17,48.2,19.7,36.5
8828,Bengaluru,South,2024-06-18,36.6,26.5,30.8
8829,Bengaluru,South,2024-06-19,15.0,7.5,15.4
8830,Bengaluru,South,2024-06-20,23.3,10.6,26.1
8831,Bengaluru,South,2024-06-21,42.6,22.5,40.8
8832,Bengaluru,South,2024-06-22,29.7,8.3,29.7
8833,Bengaluru,South,2024-06-23,15.8,5.0,15.9
8834,Bengaluru,South,2024-06-24,36.4,21.1,35.1
8835,Bengaluru,South,2024-06-25,36.8,23.1,32.3
8836,Bengaluru,South,2024-06-26,37.2,14.2,28.2
8837,Bengaluru,South,2024-06-27,44.9,32.2,46.5
8838,Bengaluru,South,2024-06-28,29.6,12.8,23.4
8839,Bengaluru,South,2024-06-29,37.3,19.2,32.0
8840,Bengaluru,South,2024-06-30,52.7,32.1,53.3
8841,Bengaluru,South,2024-07-01,15.0,9.2,17.9
8842,Bengaluru,South,2024-07-02,34.1,17.2,35.5
8843,Bengaluru,South,2024-07-03,18.7,9.0,18.9
8844,Bengaluru,South,2024-07-04,26.2,12.3,16.6
8845,Bengaluru,South,2024-07-05,46.9,21.6,38.4
8846,Bengaluru,South,2024-07-06,22.8,11.2,21.6
8847,Bengaluru,South,2024-07-07,16.1,13.4,8.0
8848,Bengaluru,South,2024-07-08,30.5,23.6,28.1
8849,Bengaluru,South,2024-07-09,54.9,28.4,48.2
8850,Bengaluru,South,2024-07-10,15.0,5.9,21.1
8851,Bengaluru,South,2024-07-11,36.2,21.6,32.0
8852,Bengaluru,South,2024-07-12,29.2,12.5,27.8
8853,Bengaluru,South,2024-07-13,15.0,8.4,18.1
8854,Bengaluru,South,2024-07-14,24.3,11.6,23.5
8855,Bengaluru,South,2024-07-15,18.8,9.8,8.1
8856,Bengaluru,South,2024-07-16,40.8,24.2,37.3
8857,Bengaluru,South,2024-07-17,21.6,15.5,22.6
8858,Bengaluru,South,2024-07-18,29.1,10.0,25.4
8859,Bengaluru,South,2024-07-19,21.3,6.1,22.6
8860,Bengaluru,South,2024-07-20,30.0,17.1,28.0
8861,Bengaluru,South,2024-07-21,16.9,5.0,18.2
8862,Bengaluru,South,2024-07-22,19.5,12.4,16.3
8863,Bengaluru,South,2024-07-23,31.8,18.4,26.8
8864,Bengaluru,South,2024-07-24,15.0,5.0,15.3
8865,Bengaluru,South,2024-07-25,15.0,8.7,16.6
8866,Bengaluru,South,2024-07-26,15.6,5.0,8.0
8867,Bengaluru,South,2024-07-27,15.8,12.0,15.7
8868,Bengaluru,South,2024-07-28,21.4,10.4,18.1
8869,Bengaluru,South,2024-07-29,30.9,21.7,30.8
8870,Bengaluru,South,2024-07-30,31.6,20.7,25.0
8871,Bengaluru,South,2024-07-31,40.4,23.3,28.4
8872,Bengaluru,South,2024-08-01,32.4,21.0,25.3
8873,Bengaluru,South,2024-08-02,18.4,21.4,15.2
8874,Bengaluru,South,2024-08-03,18.1,5.0,22.5
8875,Bengaluru,South,2024-08-04,42.2,22.4,43.4
8876,Bengaluru,South,2024-08-05,41.1,15.9,36.9
8877,Bengaluru,South,2024-08-06,45.0,25.3,41.3
8878,Bengaluru,South,2024-08-07,42.2,29.5,38.8
8879,Bengaluru,South,2024-08-08,39.7,24.0,25.5
8880,Bengaluru,South,2024-08-09,42.7,26.0,26.8
8881,Bengaluru,South,2024-08-10,,,
8882,Bengaluru,South,2024-08-11,38.3,22.0,41.8
8883,Bengaluru,South,2024-08-12,37.0,25.3,24.4
8884,Bengaluru,South,2024-08-13,27.9,11.2,25.3
8885,Bengaluru,South,2024-08-14,26.4,12.9,24.1
8886,Bengaluru,South,2024-08-15,34.7,12.8,24.1
8887,Bengaluru,South,2024-08-16,17.8,8.0,22.8
8888,Bengaluru,South,2024-08-17,51.7,25.9,38.0
8889,Bengaluru,South,2024-08-18,43.3,25.3,41.7
8890,Bengaluru,South,2024-08-19,38.2,27.4,33.3
8891,Bengaluru,South,2024-08-20,,,
8892,Bengaluru,South,2024-08-21,27.8,19.4,22.1
8893,Bengaluru,South,2024-08-22,46.5,27.4,38.6
8894,Bengaluru,South,2024-08-23,25.6,10.6,24.8
8895,Bengaluru,South,2024-08-24,65.5,38.2,56.8
8896,Bengaluru,South,2024-08-25,36.7,26.0,31.7
8897,Bengaluru,South,2024-08-26,27.8,10.0,15.0
8898,Bengaluru,South,2024-08-27,34.6,19.0,20.0
8899,Bengaluru,South,2024-08-28,22.4,14.5,15.7
8900,Bengaluru,South,2024-08-29,17.2,13.8,15.9
8901,Bengaluru,South,2024-08-30,34.2,17.8,26.3
8902,Bengaluru,South,2024-08-31,17.3,10.6,12.1
8903,Bengaluru,South,2024-09-01,43.0,26.9,37.3
8904,Bengaluru,South,2024-09-02,38.1,23.5,27.2
8905,Bengaluru,South,2024-09-03,22.6,14.6,22.4
8906,Bengaluru,South,2024-09-04,35.6,20.8,32.7
8907,Bengaluru,South,2024-09-05,37.1,22.8,24.3
8908,Bengaluru,South,2024-09-06,34.3,21.5,31.8
8909,Bengaluru,South,2024-09-07,41.8,27.3,39.0
8910,Bengaluru,South,2024-09-08,38.1,23.1,35.9
8911,Bengaluru,South,2024-09-09,15.0,6.1,21.4
8912,Bengaluru,South,2024-09-10,29.7,17.9,29.7
8913,Bengaluru,South,2024-09-11,37.8,21.3,30.2
8914,Bengaluru,South,2024-09-12,30.0,18.1,18.5
8915,Bengaluru,South,2024-09-13,26.0,16.5,25.5
8916,Bengaluru,South,2024-09-14,36.2,18.9,29.1
8917,Bengaluru,South,2024-09-15,15.0,8.5,21.8
8918,Bengaluru,South,2024-09-16,41.0,16.4,35.7
8919,Bengaluru,South,2024-09-17,25.2,15.9,19.8
8920,Bengaluru,South,2024-09-18,28.4,17.7,31.6
8921,Bengaluru,South,2024-09-19,15.0,8.3,18.3
8922,Bengaluru,South,2024-09-20,52.8,24.7,50.5
8923,Bengaluru,South,2024-09-21,34.4,20.7,28.5
8924,Bengaluru,South,2024-09-22,26.9,13.7,30.7
8925,Bengaluru,South,2024-09-23,25.6,5.9,25.2
8926,Bengaluru,South,2024-09-24,28.3,11.0,28.8
8927,Bengaluru,South,2024-09-25,20.8,15.0,14.2
8928,Bengaluru,South,2024-09-26,42.2,19.4,36.0
8929,Bengaluru,South,2024-09-27,26.8,15.0,18.8
8930,Bengaluru,South,2024-09-28,35.1,15.9,25.2
8931,Bengaluru,South,2024-09-29,15.0,8.1,13.8
8932,Bengaluru,South,2024-09-30,19.4,18.5,17.7
8933,Bengaluru,South,2024-10-01,55.7,27.3,47.6
8934,Bengaluru,South,2024-10-02,81.0,39.7,68.2
8935,Bengaluru,South,2024-10-03,67.4,37.2,56.7
8936,Bengaluru,South,2024-10-04,57.7,32.5,38.2
8937,Bengaluru,South,2024-10-05,74.4,45.4,64.1
8938,Bengaluru,South,2024-10-06,65.9,34.5,59.9
8939,Bengaluru,South,2024-10-07,51.7,35.4,38.7
8940,Bengaluru,South,2024-10-08,46.3,22.0,35.7
8941,Bengaluru,South,2024-10-09,61.1,32.9,47.5
8942,Bengaluru,South,2024-10-10,62.9,33.0,46.0
8943,Bengaluru,South,2024-10-11,44.6,20.9,37.8
8944,Bengaluru,South,2024-10-12,56.7,28.3,45.0
8945,Bengaluru,South,2024-10-13,70.8,45.4,55.4
8946,Bengaluru,South,2024-10-14,44.8,16.2,51.0
8947,Bengaluru,South,2024-10-15,52.8,28.9,43.0
8948,Bengaluru,South,2024-10-16,,,
8949,Bengaluru,South,2024-10-17,58.0,34.4,46.6
8950,Bengaluru,South,2024-10-18,50.5,26.3,33.6
8951,Bengaluru,South,2024-10-19,50.2,23.5,54.7
8952,Bengaluru,South,2024-10-20,47.8,33.1,42.1
8953,Bengaluru,South,2024-10-21,59.4,37.4,45.5
8954,Bengaluru,South,2024-10-22,61.7,31.9,57.6
8955,Bengaluru,South,2024-10-23,,,
8956,Bengaluru,South,2024-10-24,57.1,24.5,54.8
8957,Bengaluru,South,2024-10-25,72.7,44.4,53.3
8958,Bengaluru,South,2024-10-26,59.6,32.3,49.0
8959,Bengaluru,South,2024-10-27,73.8,42.7,65.5
8960,Bengaluru,South,2024-10-28,56.6,34.5,41.1
8961,Bengaluru,South,2024-10-29,62.3,37.1,50.3
8962,Bengaluru,South,2024-10-30,56.4,38.9,37.7
8963,Bengaluru,South,2024-10-31,65.9,33.7,51.0
8964,Bengaluru,South,2024-11-01,115.3,64.0,100.7
8965,Bengaluru,South,2024-11-02,109.8,57.1,98.0
8966,Bengaluru,South,2024-11-03,96.5,45.5,84.6
8967,Bengaluru,South,2024-11-04,106.0,57.4,84.6
8968,Bengaluru,South,2024-11-05,88.7,41.9,74.3
8969,Bengaluru,South,2024-11-06,54.8,33.8,50.6
8970,Bengaluru,South,2024-11-07,78.7,39.1,66.2
8971,Bengaluru,South,2024-11-08,89.5,47.9,64.9
8972,Bengaluru,South,2024-11-09,71.1,35.8,65.4
8973,Bengaluru,South,2024-11-10,67.0,34.9,54.6
8974,Bengaluru,South,2024-11-11,81.7,49.6,68.7
8975,Bengaluru,South,2024-11-12,66.1,39.0,58.5
8976,Bengaluru,South,2024-11-13,68.0,32.2,58.2
8977,Bengaluru,South,2024-11-14,54.9,39.1,47.0
8978,Bengaluru,South,2024-11-15,73.7,40.5,56.5
8979,Bengaluru,South,2024-11-16,77.0,49.5,69.1
8980,Bengaluru,South,2024-11-17,74.3,37.0,55.1
8981,Bengaluru,South,2024-11-18,55.6,25.8,38.1
8982,Bengaluru,South,2024-11-19,85.3,42.5,71.3
8983,Bengaluru,South,2024-11-20,62.5,32.9,50.6
8984,Bengaluru,South,2024-11-21,36.2,21.9,32.2
8985,Bengaluru,South,2024-11-22,73.0,47.6,68.1
8986,Bengaluru,South,2024-11-23,80.4,40.8,70.0
8987,Bengaluru,South,2024-11-24,68.0,34.3,47.2
8988,Bengaluru,South,2024-11-25,55.6,29.2,33.1
8989,Bengaluru,South,2024-11-26,63.6,36.5,50.9
8990,Bengaluru,South,2024-11-27,85.0,47.3,70.9
8991,Bengaluru,South,2024-11-28,74.5,40.9,70.3
8992,Bengaluru,South,2024-11-29,48.4,29.0,30.0
8993,Bengaluru,South,2024-11-30,62.2,29.4,61.8
8994,Bengaluru,South,2024-12-01,72.6,38.0,69.1
8995,Bengaluru,South,2024-12-02,,,
8996,Bengaluru,South,2024-12-03,60.2,34.5,58.2
8997,Bengaluru,South,2024-12-04,69.1,38.7,54.9
8998,Bengaluru,South,2024-12-05,62.1,33.3,55.1
8999,Bengaluru,South,2024-12-06,73.0,34.4,67.7
9000,Bengaluru,South,2024-12-07,82.3,44.4,60.7
9001,Bengaluru,South,2024-12-08,58.7,31.9,49.7
9002,Bengaluru,South,2024-12-09,81.9,52.4,76.7
9003,Bengaluru,South,2024-12-10,77.7,39.0,64.4
9004,Bengaluru,South,2024-12-11,54.7,24.7,41.0
9005,Bengaluru,South,2024-12-12,54.9,26.9,49.4
9006,Bengaluru,South,2024-12-13,71.9,31.4,63.7
9007,Bengaluru,South,2024-12-14,53.5,32.9,33.4
9008,Bengaluru,South,2024-12-15,62.9,37.4,42.2
9009,Bengaluru,South,2024-12-16,59.6,29.7,60.5
9010,Bengaluru,South,2024-12-17,73.9,39.8,59.9
9011,Bengaluru,South,2024-12-18,68.4,34.9,58.7
9012,Bengaluru,South,2024-12-19,72.0,37.2,65.0
9013,Bengaluru,South,2024-12-20,59.5,35.5,40.6
9014,Bengaluru,South,2024-12-21,54.9,29.5,38.2
9015,Bengaluru,South,2024-12-22,71.4,43.2,62.5
9016,Bengaluru,South,2024-12-23,73.0,38.3,58.8
9017,Bengaluru,South,2024-12-24,86.0,50.0,79.0
9018,Bengaluru,South,2024-12-25,63.6,35.8,48.4
9019,Bengaluru,South,2024-12-26,63.7,33.1,49.9
9020,Bengaluru,South,2024-12-27,50.3,25.1,31.5
9021,Bengaluru,South,2024-12-28,39.9,20.7,33.9
9022,Bengaluru,South,2024-12-29,74.8,30.0,63.4
9023,Bengaluru,South,2024-12-30,74.8,50.2,66.1
9024,Bengaluru,South,2024-12-31,64.2,35.7,53.2
9025,Bengaluru,South,2025-01-01,70.2,45.1,62.0
9026,Bengaluru,South,2025-01-02,,,
9027,Bengaluru,South,2025-01-03,57.0,36.0,51.5
9028,Bengaluru,South,2025-01-04,70.9,37.5,60.6
9029,Bengaluru,South,2025-01-05,73.3,38.7,58.3
9030,Bengaluru,South,2025-01-06,62.8,33.8,43.7
9031,Bengaluru,South,2025-01-07,65.0,36.0,52.0
9032,Bengaluru,South,2025-01-08,52.1,26.2,43.4
9033,Bengaluru,South,2025-01-09,,,
9034,Bengaluru,South,2025-01-10,68.8,49.1,64.5
9035,Bengaluru,South,2025-01-11,64.6,40.7,58.2
9036,Bengaluru,South,2025-01-12,65.8,39.4,62.4
9037,Bengaluru,South,2025-01-13,49.8,18.3,43.6
9038,Bengaluru,South,2025-01-14,60.7,35.7,59.7
9039,Bengaluru,South,2025-01-15,72.3,42.1,57.3
9040,Bengaluru,South,2025-01-16,67.4,28.9,50.4
9041,Bengaluru,South,2025-01-17,64.8,31.7,55.6
9042,Bengaluru,South,2025-01-18,67.4,39.6,53.7
9043,Bengaluru,South,2025-01-19,69.0,34.1,66.8
9044,Bengaluru,South,2025-01-20,79.8,50.2,73.4
9045,Bengaluru,South,2025-01-21,66.9,35.3,52.3
9046,Bengaluru,South,2025-01-22,62.6,38.6,46.3
9047,Bengaluru,South,2025-01-23,82.0,40.5,58.5
9048,Bengaluru,South,2025-01-24,69.4,40.2,54.9
